zipcode,HUC8,HUC4,triplet1,triplet2,triplet3,triplet1last,triplet2last,triplet3last
3234,1070006,107,1070006,1070005,1070004,0006,0005,0004
3258,1070006,107,1070006,1070005,1070004,0006,0005,0004
3263,1070006,107,1070006,1070005,1070004,0006,0005,0004
3275,1070006,107,1070006,1070005,1070004,0006,0005,0004
3281,1070006,107,1070006,1070005,1070004,0006,0005,0004
3301,1070006,107,1070006,1070005,1070004,0006,0005,0004
3304,1070006,107,1070006,1070005,1070004,0006,0005,0004
3307,1070006,107,1070006,1070005,1070004,0006,0005,0004
3811,1070006,107,1070006,1070005,1070004,0006,0005,0004
3826,1070006,107,1070006,1070005,1070004,0006,0005,0004
3837,1070006,107,1070006,1070005,1070004,0006,0005,0004
3858,1070006,107,1070006,1070005,1070004,0006,0005,0004
3865,1070006,107,1070006,1070005,1070004,0006,0005,0004
3582,1080101,108,1080101,1080102,1080103,0101,0102,0103
3590,1080101,108,1080101,1080102,1080103,0101,0102,0103
3597,1080101,108,1080101,1080102,1080103,0101,0102,0103
5902,1080101,108,1080101,1080102,1080103,0101,0102,0103
5903,1080101,108,1080101,1080102,1080103,0101,0102,0103
5905,1080101,108,1080101,1080102,1080103,0101,0102,0103
5828,1080102,108,1080102,1080103,1080104,0102,0103,0104
5832,1080102,108,1080102,1080103,1080104,0102,0103,0104
5850,1080102,108,1080102,1080103,1080104,0102,0103,0104
5871,1080102,108,1080102,1080103,1080104,0102,0103,0104
3561,1080103,108,1080103,1080104,1080105,0103,0104,0105
3585,1080103,108,1080103,1080104,1080105,0103,0104,0105
3586,1080103,108,1080103,1080104,1080105,0103,0104,0105
3598,1080103,108,1080103,1080104,1080105,0103,0104,0105
3740,1080103,108,1080103,1080104,1080105,0103,0104,0105
3765,1080103,108,1080103,1080104,1080105,0103,0104,0105
3771,1080103,108,1080103,1080104,1080105,0103,0104,0105
3774,1080103,108,1080103,1080104,1080105,0103,0104,0105
3780,1080103,108,1080103,1080104,1080105,0103,0104,0105
5042,1080103,108,1080103,1080104,1080105,0103,0104,0105
5050,1080103,108,1080103,1080104,1080105,0103,0104,0105
5069,1080103,108,1080103,1080104,1080105,0103,0104,0105
5081,1080103,108,1080103,1080104,1080105,0103,0104,0105
5904,1080103,108,1080103,1080104,1080105,0103,0104,0105
5039,1080104,108,1080104,1080105,1080106,0104,0105,0106
5040,1080104,108,1080104,1080105,1080106,0104,0105,0106
5043,1080104,108,1080104,1080105,1080106,0104,0105,0106
5045,1080104,108,1080104,1080105,1080106,0104,0105,0106
5058,1080104,108,1080104,1080105,1080106,0104,0105,0106
5070,1080104,108,1080104,1080105,1080106,0104,0105,0106
5075,1080104,108,1080104,1080105,1080106,0104,0105,0106
5083,1080104,108,1080104,1080105,1080106,0104,0105,0106
5088,1080104,108,1080104,1080105,1080106,0104,0105,0106
5032,1080105,108,1080105,1080104,1080106,0105,0104,0106
5036,1080105,108,1080105,1080104,1080106,0105,0104,0106
5038,1080105,108,1080105,1080104,1080106,0105,0104,0106
5041,1080105,108,1080105,1080104,1080106,0105,0104,0106
5061,1080105,108,1080105,1080104,1080106,0105,0104,0106
5068,1080105,108,1080105,1080104,1080106,0105,0104,0106
5084,1080105,108,1080105,1080104,1080106,0105,0104,0106
5746,1080105,108,1080105,1080104,1080106,0105,0104,0106
5762,1080105,108,1080105,1080104,1080106,0105,0104,0106
5767,1080105,108,1080105,1080104,1080106,0105,0104,0106
5772,1080105,108,1080105,1080104,1080106,0105,0104,0106
3743,1080106,108,1080106,1080105,1080107,0106,0105,0107
3745,1080106,108,1080106,1080105,1080107,0106,0105,0107
3748,1080106,108,1080106,1080105,1080107,0106,0105,0107
3751,1080106,108,1080106,1080105,1080107,0106,0105,0107
3753,1080106,108,1080106,1080105,1080107,0106,0105,0107
3770,1080106,108,1080106,1080105,1080107,0106,0105,0107
3781,1080106,108,1080106,1080105,1080107,0106,0105,0107
3782,1080106,108,1080106,1080105,1080107,0106,0105,0107
5030,1080106,108,1080106,1080105,1080107,0106,0105,0107
5034,1080106,108,1080106,1080105,1080107,0106,0105,0107
5035,1080106,108,1080106,1080105,1080107,0106,0105,0107
5037,1080106,108,1080106,1080105,1080107,0106,0105,0107
5048,1080106,108,1080106,1080105,1080107,0106,0105,0107
5052,1080106,108,1080106,1080105,1080107,0106,0105,0107
5056,1080106,108,1080106,1080105,1080107,0106,0105,0107
5059,1080106,108,1080106,1080105,1080107,0106,0105,0107
5062,1080106,108,1080106,1080105,1080107,0106,0105,0107
5071,1080106,108,1080106,1080105,1080107,0106,0105,0107
5073,1080106,108,1080106,1080105,1080107,0106,0105,0107
5089,1080106,108,1080106,1080105,1080107,0106,0105,0107
5142,1080106,108,1080106,1080105,1080107,0106,0105,0107
5149,1080106,108,1080106,1080105,1080107,0106,0105,0107
5150,1080106,108,1080106,1080105,1080107,0106,0105,0107
5151,1080106,108,1080106,1080105,1080107,0106,0105,0107
5153,1080106,108,1080106,1080105,1080107,0106,0105,0107
5156,1080106,108,1080106,1080105,1080107,0106,0105,0107
3466,1080107,108,1080107,1080106,1080105,0107,0106,0105
3467,1080107,108,1080107,1080106,1080105,0107,0106,0105
3604,1080107,108,1080107,1080106,1080105,0107,0106,0105
3607,1080107,108,1080107,1080106,1080105,0107,0106,0105
5141,1080107,108,1080107,1080106,1080105,0107,0106,0105
5148,1080107,108,1080107,1080106,1080105,0107,0106,0105
5154,1080107,108,1080107,1080106,1080105,0107,0106,0105
5155,1080107,108,1080107,1080106,1080105,0107,0106,0105
5158,1080107,108,1080107,1080106,1080105,0107,0106,0105
5161,1080107,108,1080107,1080106,1080105,0107,0106,0105
5343,1080107,108,1080107,1080106,1080105,0107,0106,0105
5345,1080107,108,1080107,1080106,1080105,0107,0106,0105
5346,1080107,108,1080107,1080106,1080105,0107,0106,0105
5351,1080107,108,1080107,1080106,1080105,0107,0106,0105
5353,1080107,108,1080107,1080106,1080105,0107,0106,0105
5355,1080107,108,1080107,1080106,1080105,0107,0106,0105
5362,1080107,108,1080107,1080106,1080105,0107,0106,0105
1003,1080201,108,1080201,1080202,1080203,0201,0202,0203
1027,1080201,108,1080201,1080202,1080203,0201,0202,0203
1033,1080201,108,1080201,1080202,1080203,0201,0202,0203
1035,1080201,108,1080201,1080202,1080203,0201,0202,0203
1038,1080201,108,1080201,1080202,1080203,0201,0202,0203
1039,1080201,108,1080201,1080202,1080203,0201,0202,0203
1053,1080201,108,1080201,1080202,1080203,0201,0202,0203
1054,1080201,108,1080201,1080202,1080203,0201,0202,0203
1060,1080201,108,1080201,1080202,1080203,0201,0202,0203
1062,1080201,108,1080201,1080202,1080203,0201,0202,0203
1063,1080201,108,1080201,1080202,1080203,0201,0202,0203
1066,1080201,108,1080201,1080202,1080203,0201,0202,0203
1075,1080201,108,1080201,1080202,1080203,0201,0202,0203
1088,1080201,108,1080201,1080202,1080203,0201,0202,0203
1093,1080201,108,1080201,1080202,1080203,0201,0202,0203
1103,1080201,108,1080201,1080202,1080203,0201,0202,0203
1107,1080201,108,1080201,1080202,1080203,0201,0202,0203
1144,1080201,108,1080201,1080202,1080203,0201,0202,0203
1347,1080201,108,1080201,1080202,1080203,0201,0202,0203
1351,1080201,108,1080201,1080202,1080203,0201,0202,0203
1354,1080201,108,1080201,1080202,1080203,0201,0202,0203
1373,1080201,108,1080201,1080202,1080203,0201,0202,0203
1375,1080201,108,1080201,1080202,1080203,0201,0202,0203
1376,1080201,108,1080201,1080202,1080203,0201,0202,0203
3431,1080201,108,1080201,1080202,1080203,0201,0202,0203
3441,1080201,108,1080201,1080202,1080203,0201,0202,0203
3445,1080201,108,1080201,1080202,1080203,0201,0202,0203
3446,1080201,108,1080201,1080202,1080203,0201,0202,0203
3448,1080201,108,1080201,1080202,1080203,0201,0202,0203
3455,1080201,108,1080201,1080202,1080203,0201,0202,0203
3465,1080201,108,1080201,1080202,1080203,0201,0202,0203
1368,1080202,108,1080202,1080201,1080204,0202,0201,0204
1380,1080202,108,1080202,1080201,1080204,0202,0201,0204
1436,1080202,108,1080202,1080201,1080204,0202,0201,0204
1438,1080202,108,1080202,1080201,1080204,0202,0201,0204
1475,1080202,108,1080202,1080201,1080204,0202,0201,0204
1338,1080203,108,1080203,1080201,1080206,0203,0201,0206
1339,1080203,108,1080203,1080201,1080206,0203,0201,0206
1340,1080203,108,1080203,1080201,1080206,0203,0201,0206
1343,1080203,108,1080203,1080201,1080206,0203,0201,0206
1346,1080203,108,1080203,1080201,1080206,0203,0201,0206
1350,1080203,108,1080203,1080201,1080206,0203,0201,0206
1367,1080203,108,1080203,1080201,1080206,0203,0201,0206
1370,1080203,108,1080203,1080201,1080206,0203,0201,0206
5342,1080203,108,1080203,1080201,1080206,0203,0201,0206
5344,1080203,108,1080203,1080201,1080206,0203,0201,0206
5350,1080203,108,1080203,1080201,1080206,0203,0201,0206
5356,1080203,108,1080203,1080201,1080206,0203,0201,0206
5358,1080203,108,1080203,1080201,1080206,0203,0201,0206
5361,1080203,108,1080203,1080201,1080206,0203,0201,0206
5363,1080203,108,1080203,1080201,1080206,0203,0201,0206
1005,1080204,108,1080204,1080201,1080206,0204,0201,0206
1009,1080204,108,1080204,1080201,1080206,0204,0201,0206
1031,1080204,108,1080204,1080201,1080206,0204,0201,0206
1037,1080204,108,1080204,1080201,1080206,0204,0201,0206
1068,1080204,108,1080204,1080201,1080206,0204,0201,0206
1069,1080204,108,1080204,1080201,1080206,0204,0201,0206
1074,1080204,108,1080204,1080201,1080206,0204,0201,0206
1079,1080204,108,1080204,1080201,1080206,0204,0201,0206
1080,1080204,108,1080204,1080201,1080206,0204,0201,0206
1082,1080204,108,1080204,1080201,1080206,0204,0201,0206
1092,1080204,108,1080204,1080201,1080206,0204,0201,0206
1094,1080204,108,1080204,1080201,1080206,0204,0201,0206
1151,1080204,108,1080204,1080201,1080206,0204,0201,0206
1355,1080204,108,1080204,1080201,1080206,0204,0201,0206
1515,1080204,108,1080204,1080201,1080206,0204,0201,0206
1531,1080204,108,1080204,1080201,1080206,0204,0201,0206
1535,1080204,108,1080204,1080201,1080206,0204,0201,0206
1028,1080205,108,1080205,1080206,1080207,0205,0206,0207
1036,1080205,108,1080205,1080206,1080207,0205,0206,0207
1106,1080205,108,1080205,1080206,1080207,0205,0206,0207
1108,1080205,108,1080205,1080206,1080207,0205,0206,0207
1118,1080205,108,1080205,1080206,1080207,0205,0206,0207
1128,1080205,108,1080205,1080206,1080207,0205,0206,0207
1129,1080205,108,1080205,1080206,1080207,0205,0206,0207
6016,1080205,108,1080205,1080206,1080207,0205,0206,0207
6023,1080205,108,1080205,1080206,1080207,0205,0206,0207
6033,1080205,108,1080205,1080206,1080207,0205,0206,0207
6037,1080205,108,1080205,1080206,1080207,0205,0206,0207
6040,1080205,108,1080205,1080206,1080207,0205,0206,0207
6042,1080205,108,1080205,1080206,1080207,0205,0206,0207
6051,1080205,108,1080205,1080206,1080207,0205,0206,0207
6052,1080205,108,1080205,1080206,1080207,0205,0206,0207
6067,1080205,108,1080205,1080206,1080207,0205,0206,0207
6071,1080205,108,1080205,1080206,1080207,0205,0206,0207
6072,1080205,108,1080205,1080206,1080207,0205,0206,0207
6073,1080205,108,1080205,1080206,1080207,0205,0206,0207
6074,1080205,108,1080205,1080206,1080207,0205,0206,0207
6078,1080205,108,1080205,1080206,1080207,0205,0206,0207
6080,1080205,108,1080205,1080206,1080207,0205,0206,0207
6082,1080205,108,1080205,1080206,1080207,0205,0206,0207
6088,1080205,108,1080205,1080206,1080207,0205,0206,0207
6103,1080205,108,1080205,1080206,1080207,0205,0206,0207
6105,1080205,108,1080205,1080206,1080207,0205,0206,0207
6106,1080205,108,1080205,1080206,1080207,0205,0206,0207
6107,1080205,108,1080205,1080206,1080207,0205,0206,0207
6108,1080205,108,1080205,1080206,1080207,0205,0206,0207
6109,1080205,108,1080205,1080206,1080207,0205,0206,0207
6110,1080205,108,1080205,1080206,1080207,0205,0206,0207
6111,1080205,108,1080205,1080206,1080207,0205,0206,0207
6112,1080205,108,1080205,1080206,1080207,0205,0206,0207
6114,1080205,108,1080205,1080206,1080207,0205,0206,0207
6117,1080205,108,1080205,1080206,1080207,0205,0206,0207
6118,1080205,108,1080205,1080206,1080207,0205,0206,0207
6119,1080205,108,1080205,1080206,1080207,0205,0206,0207
6120,1080205,108,1080205,1080206,1080207,0205,0206,0207
6231,1080205,108,1080205,1080206,1080207,0205,0206,0207
6409,1080205,108,1080205,1080206,1080207,0205,0206,0207
6412,1080205,108,1080205,1080206,1080207,0205,0206,0207
6414,1080205,108,1080205,1080206,1080207,0205,0206,0207
6416,1080205,108,1080205,1080206,1080207,0205,0206,0207
6417,1080205,108,1080205,1080206,1080207,0205,0206,0207
6423,1080205,108,1080205,1080206,1080207,0205,0206,0207
6424,1080205,108,1080205,1080206,1080207,0205,0206,0207
6426,1080205,108,1080205,1080206,1080207,0205,0206,0207
6438,1080205,108,1080205,1080206,1080207,0205,0206,0207
6439,1080205,108,1080205,1080206,1080207,0205,0206,0207
6442,1080205,108,1080205,1080206,1080207,0205,0206,0207
6447,1080205,108,1080205,1080206,1080207,0205,0206,0207
6456,1080205,108,1080205,1080206,1080207,0205,0206,0207
6457,1080205,108,1080205,1080206,1080207,0205,0206,0207
6459,1080205,108,1080205,1080206,1080207,0205,0206,0207
6469,1080205,108,1080205,1080206,1080207,0205,0206,0207
6480,1080205,108,1080205,1080206,1080207,0205,0206,0207
6481,1080205,108,1080205,1080206,1080207,0205,0206,0207
1011,1080206,108,1080206,1080205,1080207,0206,0205,0207
1012,1080206,108,1080206,1080205,1080207,0206,0205,0207
1026,1080206,108,1080206,1080205,1080207,0206,0205,0207
1050,1080206,108,1080206,1080205,1080207,0206,0205,0207
1071,1080206,108,1080206,1080205,1080207,0206,0205,0207
1084,1080206,108,1080206,1080205,1080207,0206,0205,0207
1097,1080206,108,1080206,1080205,1080207,0206,0205,0207
1098,1080206,108,1080206,1080205,1080207,0206,0205,0207
1243,1080206,108,1080206,1080205,1080207,0206,0205,0207
1029,1080207,108,1080207,1080206,1080205,0207,0206,0205
1255,1080207,108,1080207,1080206,1080205,0207,0206,0205
6013,1080207,108,1080207,1080206,1080205,0207,0206,0205
6019,1080207,108,1080207,1080206,1080205,0207,0206,0205
6020,1080207,108,1080207,1080206,1080205,0207,0206,0205
6021,1080207,108,1080207,1080206,1080205,0207,0206,0205
6022,1080207,108,1080207,1080206,1080205,0207,0206,0205
6027,1080207,108,1080207,1080206,1080205,0207,0206,0205
6035,1080207,108,1080207,1080206,1080205,0207,0206,0205
6059,1080207,108,1080207,1080206,1080205,0207,0206,0205
6060,1080207,108,1080207,1080206,1080205,0207,0206,0205
6061,1080207,108,1080207,1080206,1080205,0207,0206,0205
6063,1080207,108,1080207,1080206,1080205,0207,0206,0205
6065,1080207,108,1080207,1080206,1080205,0207,0206,0205
6070,1080207,108,1080207,1080206,1080205,0207,0206,0205
6081,1080207,108,1080207,1080206,1080205,0207,0206,0205
6085,1080207,108,1080207,1080206,1080205,0207,0206,0205
6089,1080207,108,1080207,1080206,1080205,0207,0206,0205
6090,1080207,108,1080207,1080206,1080205,0207,0206,0205
6091,1080207,108,1080207,1080206,1080205,0207,0206,0205
6092,1080207,108,1080207,1080206,1080205,0207,0206,0205
1746,1090001,109,1090001,1090003,1090004,0001,0003,0004
1801,1090001,109,1090001,1090003,1090004,0001,0003,0004
1833,1090001,109,1090001,1090003,1090004,0001,0003,0004
1864,1090001,109,1090001,1090003,1090004,0001,0003,0004
1867,1090001,109,1090001,1090003,1090004,0001,0003,0004
1880,1090001,109,1090001,1090003,1090004,0001,0003,0004
1890,1090001,109,1090001,1090003,1090004,0001,0003,0004
1901,1090001,109,1090001,1090003,1090004,0001,0003,0004
1902,1090001,109,1090001,1090003,1090004,0001,0003,0004
1904,1090001,109,1090001,1090003,1090004,0001,0003,0004
1905,1090001,109,1090001,1090003,1090004,0001,0003,0004
1906,1090001,109,1090001,1090003,1090004,0001,0003,0004
1907,1090001,109,1090001,1090003,1090004,0001,0003,0004
1908,1090001,109,1090001,1090003,1090004,0001,0003,0004
1915,1090001,109,1090001,1090003,1090004,0001,0003,0004
1922,1090001,109,1090001,1090003,1090004,0001,0003,0004
1923,1090001,109,1090001,1090003,1090004,0001,0003,0004
1929,1090001,109,1090001,1090003,1090004,0001,0003,0004
1930,1090001,109,1090001,1090003,1090004,0001,0003,0004
1937,1090001,109,1090001,1090003,1090004,0001,0003,0004
1938,1090001,109,1090001,1090003,1090004,0001,0003,0004
1940,1090001,109,1090001,1090003,1090004,0001,0003,0004
1944,1090001,109,1090001,1090003,1090004,0001,0003,0004
1945,1090001,109,1090001,1090003,1090004,0001,0003,0004
1949,1090001,109,1090001,1090003,1090004,0001,0003,0004
1960,1090001,109,1090001,1090003,1090004,0001,0003,0004
1965,1090001,109,1090001,1090003,1090004,0001,0003,0004
1966,1090001,109,1090001,1090003,1090004,0001,0003,0004
1969,1090001,109,1090001,1090003,1090004,0001,0003,0004
1970,1090001,109,1090001,1090003,1090004,0001,0003,0004
1982,1090001,109,1090001,1090003,1090004,0001,0003,0004
1983,1090001,109,1090001,1090003,1090004,0001,0003,0004
1984,1090001,109,1090001,1090003,1090004,0001,0003,0004
2021,1090001,109,1090001,1090003,1090004,0001,0003,0004
2025,1090001,109,1090001,1090003,1090004,0001,0003,0004
2026,1090001,109,1090001,1090003,1090004,0001,0003,0004
2030,1090001,109,1090001,1090003,1090004,0001,0003,0004
2032,1090001,109,1090001,1090003,1090004,0001,0003,0004
2043,1090001,109,1090001,1090003,1090004,0001,0003,0004
2045,1090001,109,1090001,1090003,1090004,0001,0003,0004
2052,1090001,109,1090001,1090003,1090004,0001,0003,0004
2053,1090001,109,1090001,1090003,1090004,0001,0003,0004
2054,1090001,109,1090001,1090003,1090004,0001,0003,0004
2056,1090001,109,1090001,1090003,1090004,0001,0003,0004
2062,1090001,109,1090001,1090003,1090004,0001,0003,0004
2071,1090001,109,1090001,1090003,1090004,0001,0003,0004
2081,1090001,109,1090001,1090003,1090004,0001,0003,0004
2090,1090001,109,1090001,1090003,1090004,0001,0003,0004
2108,1090001,109,1090001,1090003,1090004,0001,0003,0004
2109,1090001,109,1090001,1090003,1090004,0001,0003,0004
2110,1090001,109,1090001,1090003,1090004,0001,0003,0004
2111,1090001,109,1090001,1090003,1090004,0001,0003,0004
2113,1090001,109,1090001,1090003,1090004,0001,0003,0004
2114,1090001,109,1090001,1090003,1090004,0001,0003,0004
2115,1090001,109,1090001,1090003,1090004,0001,0003,0004
2116,1090001,109,1090001,1090003,1090004,0001,0003,0004
2118,1090001,109,1090001,1090003,1090004,0001,0003,0004
2119,1090001,109,1090001,1090003,1090004,0001,0003,0004
2120,1090001,109,1090001,1090003,1090004,0001,0003,0004
2121,1090001,109,1090001,1090003,1090004,0001,0003,0004
2122,1090001,109,1090001,1090003,1090004,0001,0003,0004
2124,1090001,109,1090001,1090003,1090004,0001,0003,0004
2125,1090001,109,1090001,1090003,1090004,0001,0003,0004
2126,1090001,109,1090001,1090003,1090004,0001,0003,0004
2127,1090001,109,1090001,1090003,1090004,0001,0003,0004
2128,1090001,109,1090001,1090003,1090004,0001,0003,0004
2129,1090001,109,1090001,1090003,1090004,0001,0003,0004
2130,1090001,109,1090001,1090003,1090004,0001,0003,0004
2131,1090001,109,1090001,1090003,1090004,0001,0003,0004
2132,1090001,109,1090001,1090003,1090004,0001,0003,0004
2133,1090001,109,1090001,1090003,1090004,0001,0003,0004
2134,1090001,109,1090001,1090003,1090004,0001,0003,0004
2135,1090001,109,1090001,1090003,1090004,0001,0003,0004
2136,1090001,109,1090001,1090003,1090004,0001,0003,0004
2138,1090001,109,1090001,1090003,1090004,0001,0003,0004
2139,1090001,109,1090001,1090003,1090004,0001,0003,0004
2140,1090001,109,1090001,1090003,1090004,0001,0003,0004
2141,1090001,109,1090001,1090003,1090004,0001,0003,0004
2142,1090001,109,1090001,1090003,1090004,0001,0003,0004
2143,1090001,109,1090001,1090003,1090004,0001,0003,0004
2144,1090001,109,1090001,1090003,1090004,0001,0003,0004
2145,1090001,109,1090001,1090003,1090004,0001,0003,0004
2148,1090001,109,1090001,1090003,1090004,0001,0003,0004
2149,1090001,109,1090001,1090003,1090004,0001,0003,0004
2150,1090001,109,1090001,1090003,1090004,0001,0003,0004
2151,1090001,109,1090001,1090003,1090004,0001,0003,0004
2152,1090001,109,1090001,1090003,1090004,0001,0003,0004
2155,1090001,109,1090001,1090003,1090004,0001,0003,0004
2163,1090001,109,1090001,1090003,1090004,0001,0003,0004
2169,1090001,109,1090001,1090003,1090004,0001,0003,0004
2170,1090001,109,1090001,1090003,1090004,0001,0003,0004
2171,1090001,109,1090001,1090003,1090004,0001,0003,0004
2176,1090001,109,1090001,1090003,1090004,0001,0003,0004
2180,1090001,109,1090001,1090003,1090004,0001,0003,0004
2184,1090001,109,1090001,1090003,1090004,0001,0003,0004
2186,1090001,109,1090001,1090003,1090004,0001,0003,0004
2188,1090001,109,1090001,1090003,1090004,0001,0003,0004
2189,1090001,109,1090001,1090003,1090004,0001,0003,0004
2191,1090001,109,1090001,1090003,1090004,0001,0003,0004
2199,1090001,109,1090001,1090003,1090004,0001,0003,0004
2203,1090001,109,1090001,1090003,1090004,0001,0003,0004
2205,1090001,109,1090001,1090003,1090004,0001,0003,0004
2210,1090001,109,1090001,1090003,1090004,0001,0003,0004
2215,1090001,109,1090001,1090003,1090004,0001,0003,0004
2368,1090001,109,1090001,1090003,1090004,0001,0003,0004
2445,1090001,109,1090001,1090003,1090004,0001,0003,0004
2446,1090001,109,1090001,1090003,1090004,0001,0003,0004
2451,1090001,109,1090001,1090003,1090004,0001,0003,0004
2452,1090001,109,1090001,1090003,1090004,0001,0003,0004
2453,1090001,109,1090001,1090003,1090004,0001,0003,0004
2457,1090001,109,1090001,1090003,1090004,0001,0003,0004
2458,1090001,109,1090001,1090003,1090004,0001,0003,0004
2459,1090001,109,1090001,1090003,1090004,0001,0003,0004
2460,1090001,109,1090001,1090003,1090004,0001,0003,0004
2461,1090001,109,1090001,1090003,1090004,0001,0003,0004
2462,1090001,109,1090001,1090003,1090004,0001,0003,0004
2464,1090001,109,1090001,1090003,1090004,0001,0003,0004
2465,1090001,109,1090001,1090003,1090004,0001,0003,0004
2466,1090001,109,1090001,1090003,1090004,0001,0003,0004
2467,1090001,109,1090001,1090003,1090004,0001,0003,0004
2468,1090001,109,1090001,1090003,1090004,0001,0003,0004
2472,1090001,109,1090001,1090003,1090004,0001,0003,0004
2474,1090001,109,1090001,1090003,1090004,0001,0003,0004
2476,1090001,109,1090001,1090003,1090004,0001,0003,0004
2478,1090001,109,1090001,1090003,1090004,0001,0003,0004
2481,1090001,109,1090001,1090003,1090004,0001,0003,0004
2482,1090001,109,1090001,1090003,1090004,0001,0003,0004
2492,1090001,109,1090001,1090003,1090004,0001,0003,0004
2494,1090001,109,1090001,1090003,1090004,0001,0003,0004
1504,1090003,109,1090003,1090004,1090005,0003,0004,0005
1519,1090003,109,1090003,1090004,1090005,0003,0004,0005
1525,1090003,109,1090003,1090004,1090005,0003,0004,0005
1527,1090003,109,1090003,1090004,1090005,0003,0004,0005
1529,1090003,109,1090003,1090004,1090005,0003,0004,0005
1534,1090003,109,1090003,1090004,1090005,0003,0004,0005
1560,1090003,109,1090003,1090004,1090005,0003,0004,0005
1568,1090003,109,1090003,1090004,1090005,0003,0004,0005
1569,1090003,109,1090003,1090004,1090005,0003,0004,0005
1588,1090003,109,1090003,1090004,1090005,0003,0004,0005
1590,1090003,109,1090003,1090004,1090005,0003,0004,0005
1602,1090003,109,1090003,1090004,1090005,0003,0004,0005
1603,1090003,109,1090003,1090004,1090005,0003,0004,0005
1604,1090003,109,1090003,1090004,1090005,0003,0004,0005
1605,1090003,109,1090003,1090004,1090005,0003,0004,0005
1606,1090003,109,1090003,1090004,1090005,0003,0004,0005
1607,1090003,109,1090003,1090004,1090005,0003,0004,0005
1608,1090003,109,1090003,1090004,1090005,0003,0004,0005
1609,1090003,109,1090003,1090004,1090005,0003,0004,0005
1610,1090003,109,1090003,1090004,1090005,0003,0004,0005
1611,1090003,109,1090003,1090004,1090005,0003,0004,0005
1756,1090003,109,1090003,1090004,1090005,0003,0004,0005
2802,1090003,109,1090003,1090004,1090005,0003,0004,0005
2824,1090003,109,1090003,1090004,1090005,0003,0004,0005
2826,1090003,109,1090003,1090004,1090005,0003,0004,0005
2830,1090003,109,1090003,1090004,1090005,0003,0004,0005
2838,1090003,109,1090003,1090004,1090005,0003,0004,0005
2839,1090003,109,1090003,1090004,1090005,0003,0004,0005
2858,1090003,109,1090003,1090004,1090005,0003,0004,0005
2864,1090003,109,1090003,1090004,1090005,0003,0004,0005
2876,1090003,109,1090003,1090004,1090005,0003,0004,0005
2895,1090003,109,1090003,1090004,1090005,0003,0004,0005
2048,1090004,109,1090004,1090001,1090003,0004,0001,0003
2301,1090004,109,1090004,1090001,1090003,0004,0001,0003
2302,1090004,109,1090004,1090001,1090003,0004,0001,0003
2324,1090004,109,1090004,1090001,1090003,0004,0001,0003
2325,1090004,109,1090004,1090001,1090003,0004,0001,0003
2333,1090004,109,1090004,1090001,1090003,0004,0001,0003
2338,1090004,109,1090004,1090001,1090003,0004,0001,0003
2347,1090004,109,1090004,1090001,1090003,0004,0001,0003
2350,1090004,109,1090004,1090001,1090003,0004,0001,0003
2356,1090004,109,1090004,1090001,1090003,0004,0001,0003
2357,1090004,109,1090004,1090001,1090003,0004,0001,0003
2375,1090004,109,1090004,1090001,1090003,0004,0001,0003
2379,1090004,109,1090004,1090001,1090003,0004,0001,0003
2382,1090004,109,1090004,1090001,1090003,0004,0001,0003
2702,1090004,109,1090004,1090001,1090003,0004,0001,0003
2703,1090004,109,1090004,1090001,1090003,0004,0001,0003
2715,1090004,109,1090004,1090001,1090003,0004,0001,0003
2718,1090004,109,1090004,1090001,1090003,0004,0001,0003
2720,1090004,109,1090004,1090001,1090003,0004,0001,0003
2721,1090004,109,1090004,1090001,1090003,0004,0001,0003
2723,1090004,109,1090004,1090001,1090003,0004,0001,0003
2724,1090004,109,1090004,1090001,1090003,0004,0001,0003
2725,1090004,109,1090004,1090001,1090003,0004,0001,0003
2726,1090004,109,1090004,1090001,1090003,0004,0001,0003
2763,1090004,109,1090004,1090001,1090003,0004,0001,0003
2764,1090004,109,1090004,1090001,1090003,0004,0001,0003
2766,1090004,109,1090004,1090001,1090003,0004,0001,0003
2767,1090004,109,1090004,1090001,1090003,0004,0001,0003
2769,1090004,109,1090004,1090001,1090003,0004,0001,0003
2771,1090004,109,1090004,1090001,1090003,0004,0001,0003
2777,1090004,109,1090004,1090001,1090003,0004,0001,0003
2779,1090004,109,1090004,1090001,1090003,0004,0001,0003
2780,1090004,109,1090004,1090001,1090003,0004,0001,0003
2806,1090004,109,1090004,1090001,1090003,0004,0001,0003
2809,1090004,109,1090004,1090001,1090003,0004,0001,0003
2815,1090004,109,1090004,1090001,1090003,0004,0001,0003
2818,1090004,109,1090004,1090001,1090003,0004,0001,0003
2823,1090004,109,1090004,1090001,1090003,0004,0001,0003
2828,1090004,109,1090004,1090001,1090003,0004,0001,0003
2829,1090004,109,1090004,1090001,1090003,0004,0001,0003
2831,1090004,109,1090004,1090001,1090003,0004,0001,0003
2835,1090004,109,1090004,1090001,1090003,0004,0001,0003
2840,1090004,109,1090004,1090001,1090003,0004,0001,0003
2841,1090004,109,1090004,1090001,1090003,0004,0001,0003
2842,1090004,109,1090004,1090001,1090003,0004,0001,0003
2852,1090004,109,1090004,1090001,1090003,0004,0001,0003
2857,1090004,109,1090004,1090001,1090003,0004,0001,0003
2861,1090004,109,1090004,1090001,1090003,0004,0001,0003
2871,1090004,109,1090004,1090001,1090003,0004,0001,0003
