st2,NAME,lake,lat,lon
NY,Sullivan,Pleasure Lake,41.6962735082721,-74.6280167298852
NY,Delaware,Somerset Lake,41.9102523105344,-75.2290378306673
NY,Warren,Swede Pond,43.7396251558714,-73.5766254869297
NY,Essex,Big Pond,43.8575942988694,-73.8205201834731
NY,Sullivan,Lake Ophelia,41.7862580975052,-74.7432786794231
NY,Orange,Lake Osiris,41.579538976254,-74.1660453351522
NY,Lewis,North Pond,43.7811281757316,-75.2219102783126
NY,Hamilton,Northrup Lake,43.5789439061968,-74.6832377142974
NY,Fulton,Northville Reservoir,43.252808916029,-74.1530914388214
NY,Greene,Notch Lake,42.1605623210636,-74.2032287156849
NY,Warren,Number Nine Pond,43.4949585052147,-73.8815639923422
NY,Livingston,Nunda Reservoir,42.5405623525446,-77.9164228471606
NY,Franklin,Ochre Pond,44.3876211397924,-74.3405533920511
NY,Suffolk,Ogden Pond,40.8102537409176,-72.6008224637753
NY,Montgomery,Old Fonda Reservoir,42.9520877606182,-74.4043351413452
NY,Nassau,Old Westbury Pond,40.7818134298647,-73.5901344653846
NY,Essex,Oliver Pond,43.8283375822676,-73.9054897898772
NY,Sullivan,Olympus Lake,41.8737273846332,-74.7790250686055
NY,Oneida,Oneida City Reservoir,43.3687180876699,-75.6225421243306
NY,Greene,Onteora Pond,42.2165862004901,-74.1508352774587
NY,Broome,Oquaga Lake,42.0224499378117,-75.4594958957119
NY,Sullivan,Orchard Lake,41.9592610930715,-74.758617833385
NY,Essex,Ore Bed Pond,44.3479723424751,-73.5697611886457
NY,Suffolk,Orowoc Lake,40.7290990236565,-73.2248633265653
NY,Essex,Overshot Pond,43.9602314327985,-73.5776034028605
NY,Essex,Owen Pond,44.3218135578132,-73.9010741747854
NY,Hamilton,Owls Head Pond,43.9432768203829,-74.5055693497803
NY,Hamilton,Oxbow Lake,43.4426134578938,-74.481286560873
NY,Essex,Oxshoe Pond,43.8432218580116,-73.6519845707006
NY,Westchester,Purdy Pond,41.1861970886479,-73.8453411832619
NY,Franklin,Monday Pond,44.3910849618497,-74.3430827937157
NY,Warren,Oven Mountain Pond,43.6481253841193,-73.983430648452
NY,Onondaga,The Lily Pond,43.0399411142012,-76.1276243292816
NY,Sullivan,Lake Paradise,41.8422178808999,-74.5999102330204
NY,Oswego,Paddy Pond,43.4131971538445,-76.3904935170753
NY,Broome,Page Pond,42.1426769866783,-75.4822480192252
NY,Westchester,Paine Lake,40.935808216069,-73.7907759423508
NY,Warren,Palmer Pond,43.6464895974034,-73.8698134621209
NY,Broome,Palmers Pond,42.0683024281073,-75.4271855368679
NY,Lewis,Panther Pond,43.8214744413008,-75.1694548880781
NY,Franklin,Papoose Lake,44.7175666059846,-74.1280437968533
NY,Sullivan,Paradise Lake,41.9285197416556,-74.8378641532957
NY,Allegany,Paradise Lake,42.1232719015219,-78.1257824420913
NY,Essex,Parch Pond,44.0420514041447,-73.6039759575817
NY,Hamilton,Partlow Lake,44.003441313859,-74.8325247261252
NY,Herkimer,Partlow Milldam,44.0188350752936,-74.8493761869468
NY,Essex,Pat Pond,43.7855130375634,-73.869773034659
NY,Delaware,Pat Pond,42.3304739866407,-75.1703267766248
NY,Lewis,Payne Lake,43.7953352284114,-75.2903172102174
NY,Westchester,Pea Pond,41.2311467244722,-73.6240867239161
NY,Essex,Peaked Hill Pond,43.9047977374566,-73.6844286971834
NY,Sullivan,Pearl Lake,41.8731721966439,-74.7632151129742
NY,Rensselaer,Peckham Pond,42.7752624065264,-73.4025421106931
NY,Allegany,Palmers Pond,42.2843519928582,-77.8964677757923
NY,Westchester,Pelham Lake,40.9130822660403,-73.8136178459358
NY,Essex,Penfield Pond,43.9116958408715,-73.5381182861821
NY,Suffolk,Penny Pond,40.8973087096498,-72.554618838061
NY,Warren,Penny Pond,43.5755816555221,-73.774323612956
NY,Dutchess,Pennywater Pond,41.5548857623319,-73.8153308230085
NY,Chenango,Lake Petonia,42.3317603139827,-75.7984667112399
NY,Broome,Perch Pond,42.1762141484591,-75.5598385631615
NY,Delaware,Perkins Pond,42.0686659055434,-75.237088027845
NY,Chenango,Perkins Pond,42.6333618661758,-75.7493104467867
NY,Steuben,Peterson Lake,42.3160940827753,-77.1863371477216
NY,Sullivan,Petrillo Lake,41.8644905544347,-74.9673821309435
NY,Genesee,Phelps Pond,43.0517152879702,-78.3453399094775
NY,Suffolk,Phillips Millpond,40.8560428048732,-73.21523420603
NY,Herkimer,Fox Pond,43.6708834490008,-74.8692456192719
NY,Otsego,Pickens Pond,42.5553350676812,-75.2791893273224
NY,Saratoga,Pickerel Pond,43.2330977533087,-73.8478229823339
NY,Franklin,Pickerel Pond,44.1928090055435,-74.294934262359
NY,Broome,Pickerel Pond,42.1890145922223,-75.592513322846
NY,Cattaraugus,Pickup Lake,42.112158819262,-78.9912426586286
NY,Hamilton,Pickwacket Pond,44.0058284528517,-74.3014072111032
NY,Delaware,Pierce Pond,41.9333157934809,-75.18333381425
NY,Hamilton,Pigeon Lake,43.8474603766287,-74.7611751409245
NY,Rensselaer,Pikes Pond,42.591376777252,-73.5146743611356
NY,Herkimer,Why Pond,43.6684569596809,-74.8507816602713
NY,Herkimer,Pico Lake,43.6637003228859,-74.8631688922185
NY,Columbia,Lake Taghkanic,42.0885082279758,-73.7104800030975
NY,Hamilton,Pilgrim Pond,43.9296781778985,-74.6616302441675
NY,Delaware,Pine Lake,42.4472268723561,-74.9283871687882
NY,Sullivan,Pine Lake,41.7216502449005,-74.9546165502845
NY,Essex,Pine Lake,43.8472303036952,-74.2492413303541
NY,Hamilton,Pine Pond,43.8621040669697,-74.508169933644
NY,Essex,Pine Pond,44.0006384996625,-73.6235523548206
NY,Ulster,Pinebush Lake,41.6117442841401,-74.3542465260729
NY,Franklin,Pink Pond,44.3530414968108,-74.4166772683647
NY,Franklin,Pitcher Pond,44.7224202863746,-74.3663330380495
NY,Orange,Placid Pond,41.3157282241179,-74.2182295756307
NY,Otsego,Plank Pond,42.7055689539072,-74.6961546299504
NY,Oswego,Pleasant Lake,43.2363593827159,-76.2249716097643
NY,Franklin,Plumadore Pond,44.646795790173,-74.1012513728371
NY,Westchester,Pocantico Lake,41.1172447379239,-73.8356133984554
NY,Warren,Poker Pond,43.5248739661828,-73.7640864737326
NY,Warren,Pole Hill Pond,43.6291456472185,-73.6467704975517
NY,Hamilton,Polliwog Pond,43.9906954925253,-74.3781759774291
NY,Columbia,Pond Lily Pond,42.0767660451438,-73.7009258458253
NY,Madison,Poolville Pond,42.7767922396741,-75.4959025807742
NY,Oneida,Poplar Pond,43.5308900512767,-75.2301744623797
NY,Franklin,Porkbarrel Pond,44.5759889517284,-74.1047052684866
NY,Franklin,Potter Pond,44.3849187119059,-74.5532833257752
NY,Dutchess,Pray Pond,41.6788635235097,-73.6774891380079
NY,Essex,Proctor Pond,43.9541029298472,-73.7016049119012
NY,Orange,Prospect Lake,41.4563276656464,-74.6371572637427
NY,Hamilton,Pug Hole,43.7934438217883,-74.1050177216449
NY,Suffolk,Pussys Pond,41.019922275658,-72.1556593208705
NY,Lewis,Quackenbush Pond,44.1036424323021,-75.3778567324223
NY,Franklin,Quebec Pond,44.4767792347963,-74.3485743726134
NY,Sullivan,Quick Lake,41.9803296729173,-74.7769041891817
NY,Delaware,Quinn Lake,42.0275118960392,-75.0176883204947
NY,Fulton,Racker Vly,43.1786661601633,-74.3324531536541
NY,Oneida,Rapke Pond,43.2721157903357,-75.5564371200998
NY,Delaware,Stuart Lake,42.0228558446905,-75.023198597108
NY,Greene,Potuck Reservoir,42.3326397438022,-73.9198414814486
NY,Essex,Pyramid Lake,43.8677156965016,-73.649080672405
NY,Madison,Lyons Pond,42.920119483695,-75.4985549297973
NY,Warren,Racket Pond,43.7190110882189,-73.6285608786484
NY,Hamilton,Rainer Pond,44.0117504240521,-74.8031219057533
NY,Hamilton,Raquette Lake Reservoir,43.7932022722113,-74.6517458617612
NY,Washington,Rathbun Pond,43.4238543874109,-73.2564313028689
NY,Washington,Tatko Red quarry,43.4218159460914,-73.2622151168034
NY,Dutchess,Ray Lake,41.5436997918496,-73.605469475621
NY,Herkimer,Reeds Pond,43.4811331953298,-75.0077081846744
NY,Suffolk,Wehrman Pond,40.907617881499,-72.5512388052398
NY,Hamilton,Seventh Lake,43.7467620971462,-74.7389669699205
NY,Greene,Rip Van Winkle Lake,42.1920122482685,-74.1292409814655
NY,Rensselaer,Rendert Pond,42.6194500431708,-73.5031980796851
NY,Orange,Brewer's Reservoir,41.39315432936,-74.6896840333251
NY,Orange,Deerpark Dam,41.4121564954295,-74.6909340718151
NY,Westchester,Reservoir Number Two,40.9387224961899,-73.8053706670403
NY,Orange,Mirror Lake,41.4187925113904,-74.6649007468569
NY,Essex,Rhododendron Pond,44.1041922328276,-73.7144981325476
NY,Nassau,Ridder Pond,40.7556544157299,-73.6818241541254
NY,Orange,Ridgebury Lake,41.3866587931252,-74.4486925413891
NY,Tioga,Rightmire Pond,42.3193724539392,-76.2057686050293
NY,Franklin,River Pond,44.3408389832454,-74.4769542802275
NY,Hamilton,Rob Pond,43.9570008371313,-74.620845695793
NY,Chenango,Roberts Pond,42.2979929290287,-75.5062753488683
NY,Hamilton,Robinson Pond,44.0133911303931,-74.5763794426975
NY,Hamilton,Black Cat Lake,43.3240931007212,-74.6080459301854
NY,Columbia,Shaver Pond,42.1175702417145,-73.5461052337206
NY,Allegany,Rockville Lake,42.3065540546815,-78.1485232838806
NY,Nassau,Roslyn Pond,40.7995689148637,-73.6485242213962
NY,Hamilton,Ross Lake,43.2745980755286,-74.4805715030244
NY,Hamilton,Ross Pond,43.7940011224983,-74.1473887661518
NY,Schoharie,Rossman Pond,42.59667014292,-74.5303979983957
NY,Essex,Smith Pond,44.0270467381388,-73.5772433507266
NY,Onondaga,Rockwell Springs,42.9557227512681,-76.3250578950908
NY,Broome,Rogers Lake,42.0990385773132,-75.7376692234063
NY,Essex,Rogers Pond,44.2259602384245,-73.4102163054228
NY,Essex,Roper Pond,43.813794815766,-74.0174284625516
NY,Oneida,Round Pond,43.5974606281972,-75.142451097617
NY,Oswego,Round Pond,43.4781175748048,-75.9637757732605
NY,Saratoga,Round Pond,43.130608368868,-74.0170243695672
NY,Rensselaer,Round Pond,42.6446615041486,-73.435598525984
NY,Monroe,Rush Reservoir,43.0165188542982,-77.6433166754492
NY,Oswego,Rush Reservoir,43.3767590940064,-76.2356779687633
NY,Delaware,Russ Gray Pond,42.1222581530763,-75.095612740002
NY,Delaware,Russell Lake,42.0633069539942,-75.3043572895191
NY,Washington,Ryan Pond,43.4880362121454,-73.3317690808985
NY,Fulton,Sacandaga Park Reservoir,43.2024279378231,-74.2371755587668
NY,Nassau,Sage Pond,40.5990529503508,-73.7239290483959
NY,Oswego,Sage Pond,43.5028563226192,-75.8895545792511
NY,Franklin,Saint Germain Pond,44.3785278768367,-74.2625270574519
NY,Broome,Saint Johns Pond,42.2057603315419,-75.9420091254713
NY,Oswego,Saint Marys Pond,43.4236526607531,-76.0322388162098
NY,Hamilton,Salmon Pond,43.9080497548007,-74.3709074407456
NY,Orange,Saltzmans Lake,41.3494656760095,-74.1365038171973
NY,Saratoga,Sand Lake,43.3437448651194,-74.0700083274075
NY,Orange,Sand Pond,41.4446525131439,-74.6268367360817
NY,Ulster,Sand Pond,41.9652385921933,-74.6531788357147
NY,Hamilton,Sand Pond,44.0066252037313,-74.5457212655724
NY,Essex,Sand Pond,43.9464309800342,-73.9005890849152
NY,Orange,Sandy Beach Lake,41.1656855249054,-74.2696951628125
NY,Steuben,Sanford Lake,42.3313889791434,-77.176972658226
NY,Ulster,Blue Mountain Reservoir,42.1102474979183,-74.0176908139903
NY,Suffolk,Little Sebonac Creek,40.9262766830316,-72.4381640519975
NY,Washington,Sawmill Pond,43.508634926964,-73.4447127502677
NY,Suffolk,Scallop Pond,40.9399354311685,-72.4323285186047
NY,Hamilton,Schley Pond,44.0264942093577,-74.7867869006284
NY,Essex,Schofield Pond,43.9254287285975,-73.646054385107
NY,Cattaraugus,Science Lake,42.0110242172376,-78.7663238513642
NY,Warren,Wilkie Intake Reservoir,43.3414445992887,-73.7291752213166
NY,Orange,Lebanon Lake,41.3614765070252,-74.1592027949087
NY,Suffolk,Scoy Pond,41.024247717575,-72.2291933318493
NY,Clinton,Scribner Pond,44.7110040471952,-73.5666186542732
NY,Chenango,Sears Pond,42.7309137575735,-75.4008430939508
NY,Suffolk,Sears Pond,40.8855120020422,-72.5788173258568
NY,Ulster,Second Pond,41.8893832701186,-74.0645121873027
NY,Dutchess,Sepasco Lake,41.9588638687547,-73.8384757673673
NY,Suffolk,Seven Ponds,40.9119136212257,-72.3704927175935
NY,Franklin,Seward Pond,44.1280986347774,-74.2504364143461
NY,Delaware,Sexsmith Lake,42.4631761223028,-74.8294799338456
NY,Orange,Shadow Lake,41.3626131306079,-74.1558421579857
NY,Sullivan,Shandelee Lake,41.8845044148128,-74.873098699054
NY,Dutchess,Sharp Reservation,41.5064070192981,-73.8632663829074
NY,Westchester,Lake Shenorock,41.3281207914373,-73.7403364879064
NY,Hamilton,Little Lilly Pad Pond,43.9111523670546,-74.7745205844404
NY,Oswego,Sharps Pond,43.327492670622,-76.3973356302721
NY,Wayne,Sheers Pond,43.1121613671442,-77.067061329983
NY,Hamilton,Sheriff Lake,43.3707935102311,-74.6219963153093
NY,Jefferson,Sherman Lake,44.2675258250862,-75.6337464187044
NY,Hamilton,Shingle Shanty Pond,43.916455655959,-74.78059021483
NY,Otsego,Shipman Pond,42.8326173976007,-74.874331168377
NY,Warren,Shiras Pond,43.4652103901306,-74.1452618910453
NY,Sullivan,Sicans Pond,41.6557357566296,-74.8355316424086
NY,Lewis,Silver Dawn Lake,44.0743369532586,-75.1890602563057
NY,Suffolk,Silver Lake,41.106724659962,-72.3666726481156
NY,Orange,Silver Lake,41.4597362704784,-74.387644065168
NY,Dutchess,Silver Lake,41.9157361421153,-73.8032650077743
NY,Herkimer,Sitz Pond,43.9939368065275,-74.9980018562065
NY,Cattaraugus,Skim Lake,42.4807068297948,-78.3793242169803
NY,Suffolk,Slade Pond,40.7531086401175,-73.1363716316935
NY,Cayuga,Slayton Pond,43.0942163631582,-76.6283661659866
NY,Clinton,Slush Pond,44.5126653957721,-73.7286728739134
NY,Franklin,Slush Pond,44.4698727782125,-74.3156005818219
NY,Onondaga,Smith Hollow Pond,42.9247823930797,-76.2868030672261
NY,Oneida,Smith Lake,43.4077141987248,-75.5455966785202
NY,Hamilton,Wilson Pond,43.8195223912698,-74.4677497206713
NY,Steuben,Smith Pond,42.3887568076038,-77.474398558958
NY,Chenango,Smith Pond,42.274838757895,-75.6080937817379
NY,Hamilton,Snag Lake,43.447842045732,-74.7201509737262
NY,Essex,Kumph Pond,43.9295285559664,-73.6150596586042
NY,Lewis,Snake Pond,44.1714052669966,-75.3944156838335
NY,Lewis,Snider Pond,43.9307246647576,-75.2431852281449
NY,Warren,Snowshoe Pond,43.5715869553166,-73.982611891038
NY,Orange,Snyder Pond,41.357718763474,-74.6760475679976
NY,Columbia,Snyder Pond,42.1031745394612,-73.578767119578
NY,Herkimer,Snyders Pond,43.3021546205588,-74.9898998911267
NY,Cortland,Solon Pond,42.6185896624353,-75.9239292356329
NY,Sullivan,South Wind Lake,41.7667465179717,-74.5850278882147
NY,Westchester,Sparkle Lake,41.3060374240203,-73.7821682160817
NY,Hamilton,Spearie Pond,43.8917851931151,-74.7388373681434
NY,Washington,Spectacle Pond,43.5127471078661,-73.4649102581907
NY,Essex,Spectacle Pond,43.813116392754,-73.7034633477999
NY,Warren,Spectacle Ponds,43.7214261940774,-73.5948762468658
NY,Herkimer,Spruce Lake,43.1723070747558,-74.839742159397
NY,Hamilton,Split Rock Lake,43.4941638817098,-74.694138741561
NY,Hamilton,Spoon Lake,43.4965954587014,-74.6442638843019
NY,Hamilton,Sprague Pond,43.7969264875433,-74.3757544986849
NY,Allegany,Spring Lake,42.4944571894074,-78.1779014682762
NY,Delaware,Spring Lake,42.3255659210099,-74.9644396225699
NY,Rensselaer,Spring Lake,42.6537855797296,-73.420785559381
NY,Nassau,Spring Lake,40.8812375984073,-73.547399257388
NY,Orange,Spring Lake,41.3518060365029,-74.1188246583336
NY,Chenango,Steer Pond,42.5259942423367,-75.6660353630964
NY,Cattaraugus,Stephens Lake,42.0667429796772,-78.3648290094797
NY,Hamilton,Stephens Pond,43.8208161941377,-74.4151658808716
NY,Wyoming,Stevens Reservoir,42.836714085948,-78.2538887643294
NY,Columbia,Stever Pond,42.2383638167573,-73.646341714005
NY,Putnam,Cortlandt Lake,41.3292344828649,-73.9122382535729
NY,Schoharie,Lake Stahahe,42.4446639057595,-74.6162664404336
NY,Essex,Little Sherman Pond,43.8294506298226,-73.9801235545214
NY,Suffolk,Squire Pond,40.9001888300842,-72.5247865750569
NY,Oneida,Starkweather Pond,43.282088709776,-75.7550499363065
NY,Herkimer,Stearns Mudhole,43.5328187917066,-74.8044197161544
NY,Fulton,Stony Brook Lake,43.2484881394735,-74.7039556768147
NY,Hamilton,Stonystep Pond,43.7825217282856,-74.186444736203
NY,Herkimer,Streeter Fishpond,44.0158499028479,-74.9729900629533
NY,Warren,Streeter Pond,43.6771391154146,-73.7001069356015
NY,Westchester,Wallace Pond,41.3152497108605,-73.9336109139953
NY,Westchester,Spy Pond,41.3280910454737,-73.9155080709737
NY,Lewis,Stewart Pond,43.8308178903145,-75.2697616989323
NY,Oswego,Stewarts Pond,43.3424336853751,-76.2865902444133
NY,Broome,Stilson Pond,42.1887378880387,-75.4388630682783
NY,Rensselaer,Stone Bridge Pond,42.5734697368071,-73.4474614960942
NY,Herkimer,Stone Dam Lake,43.4961820855578,-75.0502502014145
NY,Madison,Stone Mill Pond,42.7811778142141,-75.6232216999783
NY,Ulster,Stone Ridge Pond,41.8610177861113,-74.1420068638594
NY,Rensselaer,Stump Pond,42.5843391312473,-73.4532923539153
NY,Cattaraugus,Sucker Pond,42.4365661393678,-78.5033578079741
NY,Warren,Sullivan Pond,43.6326438651644,-73.8178398629693
NY,Broome,Summit Lake,42.0074231150337,-75.5123102849606
NY,Schoharie,Summit Lake,42.5833744041146,-74.5814995846169
NY,Tioga,Summit Pond,42.3433293301352,-76.2256599806937
NY,Sullivan,Sunrise Lake,41.5765344969411,-74.8615309268941
NY,Franklin,Sunset Pond,44.3156535673998,-74.5123503361472
NY,Sullivan,Sunset Lake,41.7946828468285,-74.70796019403
NY,Madison,Sunset Lake,43.0571674276016,-75.6067443478806
NY,Columbia,Sutherland Pond,42.4013643888108,-73.5686038564545
NY,Sullivan,Swamp Pond,41.5932199186245,-74.9832226205667
NY,Suffolk,Sweezy Pond,40.9054427175751,-72.671867382164
NY,Oneida,Sylvan Springs Reservoir,43.2410216293769,-75.7074596402165
NY,Herkimer,Sunshine Pond,43.9382563789408,-75.0516006826135
NY,Herkimer,Lake Tamarack,43.3444191743839,-74.9491445631436
NY,Delaware,Tanglewood Lake,42.2307426818992,-74.8710874151002
NY,Rensselaer,Taplin Pond,42.5300028787391,-73.4489221136096
NY,Oswego,Hidden Lake,43.2824334987166,-76.2563581042927
NY,Oswego,Lake Temalo,43.284143670552,-76.2594889262088
NY,Lewis,Taylorville Pond,43.9271606234372,-75.3043007538148
NY,Delaware,Teed Pond,42.2461584969791,-75.208302570512
NY,Oneida,Teelins Pond,43.2329142536519,-75.6055673443792
NY,Ulster,New Paltz Lower Reservoir,41.7704756847901,-74.1250835288364
NY,Westchester,Tercia Pond,41.1442213912253,-73.7537690490011
NY,Washington,The Old Fly,43.1723836997154,-73.4701298233171
NY,Sullivan,The Punchbowl,41.9260980526502,-74.9348287980251
NY,Franklin,The Springs,44.6793812151888,-74.0140314595588
NY,Ulster,Third Lake,41.8847987247747,-74.0621284300506
NY,Schoharie,Vlaie Pond,42.532237343171,-74.3037127058303
NY,Lewis,Calfhead Pond,43.7659591186003,-75.2879166594748
NY,Hamilton,Terror Lake,43.891038480369,-74.8217243972095
NY,Hamilton,Third Pond,44.0666884320071,-74.3885798613668
NY,Dutchess,Thompson Pond,41.962184894627,-73.6782817755097
NY,Albany,Thompsons Lake,42.6495209586652,-74.0422182462782
NY,Essex,Thurman Pond,43.8086002378215,-73.7963146754205
NY,Steuben,Thurston Pond,42.2206359967373,-77.2688116809557
NY,Herkimer,Tied Lake,43.9795786323988,-75.0668350061109
NY,Ulster,Tillson Lake,41.6731277110345,-74.249668674235
NY,Cattaraugus,Timber Lake,42.3529327010727,-78.679009754544
NY,Delaware,Ttius Lake,42.501655416237,-74.7127421630205
NY,Herkimer,Thirsty Pond,43.823568894776,-74.9060785455645
NY,Herkimer,Toad Pond,44.0191006870051,-74.9338425228973
NY,Sullivan,Toasperns Pond,41.5307425201671,-74.9356038167297
NY,Herkimer,Tom Kettle Lake,43.3433389850636,-74.9646465812671
NY,Essex,Tom Peck Pond,44.3087474262507,-73.9417491540869
NY,Hamilton,Touey Pond,43.9536402220329,-74.6474814258313
NY,Suffolk,Town Pond,40.9541076840934,-72.1934249471089
NY,Herkimer,Townsend Pond,43.8137400170167,-74.839218640553
NY,Onondaga,Tracy Lake,42.7966625336101,-76.1444448143348
NY,Dutchess,Tracy Pond,41.5667362618342,-73.5575164817383
NY,Albany,Triangle Lake,42.5335580243073,-74.2047049543164
NY,Warren,Tripp Pond,43.5966686954251,-73.795290066319
NY,Sullivan,Trojan Lake,41.9271866456611,-74.7994053837201
NY,Sullivan,Lost Lake,41.58638958767,-74.6800553402768
NY,Lewis,Trout Pond,43.8330214070041,-75.184153395106
NY,Suffolk,Trout Pond,40.9919676534472,-72.3496517891217
NY,Chenango,Truitt Pond,42.2690099731773,-75.7281222942095
NY,Delaware,Tunis Lake,42.2346256009241,-74.7775759072884
NY,Ulster,Tunis Pond,42.0183701193144,-74.5614634531927
NY,Franklin,Tupper Lake Reservoir,44.1852291720691,-74.4687961574551
NY,Essex,Turtle Pond,44.3079612133389,-74.1146016537634
NY,Lewis,Turin Reservoir,43.6479186530547,-75.4314672167553
NY,Sullivan,Turnpike Pond,41.5797485256813,-74.9427176031806
NY,Wayne,Turtle Pond,43.1173539463376,-76.7692806156956
NY,Essex,Twentyninth Pond,43.8314358701474,-74.0111193538347
NY,Essex,Twin Pond,44.1216733000022,-73.7315311958479
NY,Sullivan,White Roe Lake,41.934453863935,-74.7883875387568
NY,Broome,Tripps Pond,42.0014774909633,-75.8736619278508
NY,Dutchess,Twin Island Lake,41.9800322061826,-73.6716101019803
NY,Suffolk,Two Holes Pond,40.990280773837,-72.242361135877
NY,Nassau,Udalls Millpond,40.7991521030583,-73.7487877275099
NY,Ulster,Ulster Heights Lake,41.7755233500289,-74.4904111217401
NY,Herkimer,Unadilla Lake,42.9197718591513,-75.0781136229303
NY,Columbia,Underhill Pond,42.2531081070382,-73.780865751788
NY,Putnam,Upper Cranberry Pond,41.3555258773302,-73.8787107543027
NY,Franklin,Upper Goose Pond,44.6019845831314,-74.5002498802486
NY,Saratoga,Upper Reservoir,43.2504089182385,-73.8668705031728
NY,Schoharie,Utsayantha Lake,42.4251630631747,-74.6182875529345
NY,Greene,Van Luwen Lake,42.1759078327606,-73.9184403352951
NY,Chenango,Van Valkenburgh Pond,42.3181472348808,-75.744497412086
NY,Allegany,Vand Der Linden Pond,42.254596161908,-78.2637518858016
NY,Washington,Vandenburg Pond,43.5074416398524,-73.4794023067327
NY,Oswego,Vanderkamp Lake,43.2582318721375,-75.9073398765996
NY,Essex,Vanderwhacker Pond,43.9581335885567,-74.001580357041
NY,Cattaraugus,Vee Pond,42.1564822026646,-78.4801037677229
NY,Ulster,Vly Pond,42.023527923534,-74.5781111398589
NY,Rensselaer,Vosburg Pond,42.6569634717084,-73.5605655666132
NY,Columbia,Oakdale Lake,42.2511293672952,-73.7775058235458
NY,Sullivan,Lake Alexander,41.9566621029216,-74.831931749032
NY,Hamilton,Wakely Pond,43.7395156213616,-74.4677954814168
NY,Warren,Waldron Pond,43.6833206766562,-73.9614553444462
NY,Richmond,Walker Pond,40.5797617154801,-74.1241917921952
NY,Sullivan,Waneta Lake,41.9638940460303,-74.8293184082791
NY,Dutchess,Warackamac Lake,42.0157281205162,-73.8131885755477
NY,Essex,Ward Pond,44.0269972523824,-74.1580606132857
NY,Chenango,Warn Lake,42.3746188508477,-75.6463407591213
NY,Essex,Warren Pond,44.3304751693778,-73.9156068823235
NY,Essex,Warrens Pond,43.8660538021353,-73.8855683514178
NY,Delaware,Wawaka Lake,42.2118967278496,-74.5970946160405
NY,Greene,Black Lake,42.2774859827658,-73.8742143537442
NY,Ulster,Cape Pond,41.7489534514419,-74.4587716536692
NY,Franklin,Church Pond,44.4416360905608,-74.2471736905711
NY,Herkimer,Weatherby Pond,42.8645669924367,-74.97276708155
NY,Herkimer,Weaver Lake,42.8538476243236,-74.9309030927915
NY,Columbia,Weigelt Pond,42.2343930454807,-73.6648269506979
NY,Sullivan,Wells Pond,41.6108820901537,-74.8734331926049
NY,Herkimer,Young Lake,42.8439703770599,-74.9206353778069
NY,Franklin,Cooler Pond,44.4381079239636,-74.2495900411711
NY,Ontario,Cranberry Pond,42.9593015884205,-77.4609387232391
NY,Franklin,Hidden Pond,44.501295886769,-74.3702844405319
NY,Suffolk,Hot Water Pond,40.8609645151164,-72.774252202596
NY,Orange,Maroney's Pond,41.5038465083748,-74.1324169132098
NY,Suffolk,Lower Pond,40.7488816292436,-73.1501327248414
NY,Franklin,Lake Margaret,44.5390438194541,-74.2895083447654
NY,Orange,Delafield Pond,41.3928717426759,-73.9669666092001
NY,Franklin,Inlet,44.4742948535506,-74.176713421698
NY,Franklin,The Flow,44.4856093600119,-74.1768249177068
NY,Franklin,Rainbow Lake,44.4794128824428,-74.1610437925461
NY,Oswego,North Pond,43.3691042325098,-75.9961857243883
NY,Ulster,Marx Pond,41.7577581812727,-73.9997108656721
NY,Fulton,Maylender Pond,43.0320434453216,-74.3726937705666
NY,Franklin,Rice Lake,44.5132887324703,-74.3157408980074
NY,Clinton,Silver Lake,44.5057527147246,-73.8766765734197
NY,Franklin,Star Mountain Pond,44.5463256476943,-74.2651754938428
NY,Ontario,Sterling Pond,42.8808397582032,-77.4377605145668
NY,Franklin,Ward Pond,44.517980066274,-74.3013881646396
NY,Chautauqua,West Mud Lake,42.4005323861536,-79.1783104466255
NY,Lewis,West Pine Pond,43.7054393236068,-75.1647397916471
NY,Orange,Weyants Pond,41.3282086158539,-74.0233615331998
NY,Dutchess,Whaley Lake,41.5582443241432,-73.6627260345095
NY,Broome,White Birch Lake,42.0401588277012,-75.6367001465834
NY,Hamilton,White Birch Lake,43.4794605488005,-74.5710751851913
NY,Albany,White Birch Pond,42.5658918304087,-74.1568120387059
NY,Hamilton,White Lake,43.2627439289269,-74.4537790220285
NY,Franklin,White Lily Pond,44.2162853174612,-74.2110339997261
NY,Essex,White Lily Pond,44.0431779801343,-73.932927943588
NY,Chenango,Whites Pond,42.5198256355962,-75.4441364130368
NY,Franklin,Whitney Pond,44.421466876894,-74.4772500075307
NY,Nassau,Whitney Pond,40.7877172075047,-73.7047368751995
NY,Oswego,Whitney Pond,43.4336331786546,-75.989399785146
NY,Sullivan,Pauls Pond,41.7338206683384,-74.7908128477898
NY,Suffolk,Spring Lake,40.8743233050366,-72.9587969509698
NY,Sullivan,Wheelers Pond,41.7381990700975,-74.789394388488
NY,Herkimer,Wheelock Pond,42.9809353703333,-75.1441620258502
NY,Oswego,Whipple Pond,43.3265915233725,-75.9375125619859
NY,Essex,Whortleberry Pond,43.7878941671423,-73.646762868511
NY,Orange,Orange Rockland Lakes,41.3458404334706,-74.1939750517307
NY,Otsego,Wilber Lake,42.5167950407472,-75.0529149881941
NY,Herkimer,Wilder Pond,43.985976441262,-74.8608357035794
