Zipcode,HUC8
07508,02030103
07512,02030103
07513,02030103
07514,02030103
07522,02030103
07524,02030103
07601,02030103
07603,02030103
07604,02030103
07605,02030103
07606,02030103
07607,02030103
07608,02030103
07620,02030101
07621,02030103
07624,02030103
07626,02030103
07627,02030103
07628,02030103
07630,02030103
07631,02030103
07632,02030101
07640,02030103
07641,02030103
07642,02030103
07643,02030103
07644,02030103
07645,02030103
07646,02030103
07647,02030101
07648,02030103
07649,02030103
07650,02030103
07652,02030103
07656,02030103
07657,02030103
07660,02030103
07661,02030103
07662,02030103
07663,02030103
07666,02030103
07670,02030103
07675,02030103
07676,02030103
07677,02030103
07701,02030104
07702,02030104
07703,02030104
07704,02030104
07711,02040301
07712,02040301
07716,02030104
07717,02040301
07718,02030104
07719,02040301
07720,02040301
07721,02030104
07722,02030104
07723,02040301
07724,02030104
07726,02030105
07727,02040301
07728,02040301
07730,02030104
07731,02040301
07732,02030104
07733,02030104
07734,02030104
07735,02030104
07737,02030104
07738,02030104
07739,02030104
07740,02030104
07746,02030104
07747,02030104
07748,02030104
07750,02030104
07751,02030105
07753,02040301
07755,02040301
07756,02040301
07757,02030104
07758,02030104
07760,02030104
07762,02040301
07764,02030104
07801,02030103
07803,02030103
07820,02040105
07821,02040105
07822,02020007
07823,02040105
07825,02040105
07826,02040104
07827,02040104
07828,02040105
07830,02030105
07831,02040105
07832,02040105
07833,02040105
07834,02030103
07836,02030105
07838,02040105
07840,02040105
07842,02030103
07843,02040105
07844,02040105
07846,02040105
07847,02030105
07848,02040105
07849,02040105
07850,02040105
07851,02040104
07852,02030105
07853,02030105
07856,02040105
07857,02040105
07860,02040105
07863,02040105
07865,02040105
07866,02030103
07869,02030103
07870,02040105
07871,02020007
07874,02040105
07876,02030105
07878,02030103
07880,02040105
07881,02040104
07882,02040105
07885,02030103
07901,02030103
07920,02030103
07921,02030105
07922,02030103
07924,02030105
07926,02030103
07927,02030103
07928,02030103
07930,02030105
07931,02030105
07932,02030103
07933,02030103
07934,02030105
07935,02030103
07936,02030103
07939,02030103
07940,02030103
07945,02030105
07946,02030103
07950,02030103
07960,02030103
07961,02030103
07970,02030103
07974,02030103
07976,02030103
07977,02030105
07979,02030105
07980,02030103
07981,02030103
08001,02040206
08002,02040202
08003,02040202
08004,02040301
08005,02040301
08006,02040301
08007,02040202
08008,02040301
08009,02040302
08010,02040201
08011,02040202
08012,02040202
08014,02040202
08015,02040202
08016,02040201
08019,02040301
08020,02040202
08021,02040202
08022,02040201
08023,02040206
08026,02040202
08027,02040202
08028,02040206
08029,02040202
08030,02040202
08031,02040202
08032,02040202
08033,02040202
08034,02040202
08035,02040202
08036,02040202
08037,02040301
08038,02040206
08039,02040202
08041,02040201
08042,02040202
08043,02040202
08045,02040202
08046,02040202
08048,02040202
08049,02040202
08050,02040301
08051,02040202
08052,02040202
08053,02040202
08054,02040202
08055,02040202
08056,02040202
08057,02040202
08059,02040202
08060,02040202
08061,02040202
08062,02040202
08063,02040202
08064,02040202
08065,02040202
08066,02040202
08067,02040206
08068,02040202
08069,02040206
08070,02040206
08071,02040202
08072,02040206
08073,02040202
08074,02040202
08075,02040202
08077,02040202
08078,02040202
08079,02040206
08080,02040202
08081,02040302
08083,02040202
08084,02040202
08085,02040202
08086,02040202
08087,02040301
08088,02040202
08089,02040301
08090,02040202
08091,02040202
08092,02040301
08093,02040202
08094,02040302
08095,02040302
08096,02040202
08097,02040202
08098,02040206
08102,02040202
08103,02040202
08104,02040202
08105,02040202
08106,02040202
08107,02040202
08108,02040202
08109,02040202
08110,02040202
08201,02040302
08202,02040302
08203,02040302
08204,02040302
08205,02040301
08210,02040206
08212,02040206
08215,02040301
08217,02040302
08221,02040302
08223,02040302
08224,02040301
08225,02040302
08226,02040302
08230,02040302
08232,02040302
08234,02040302
08240,02040301
08241,02040301
08242,02040206
08243,02040302
08244,02040302
08245,02040206
08246,02040302
08247,02040302
08248,02040302
08251,02040206
08260,02040302
08270,02040302
08302,02040206
08310,02040302
08311,02040206
08312,02040206
08314,02040206
08316,02040206
08317,02040302
08318,02040206
08319,02040302
08320,02040206
08321,02040206
08322,02040206
08323,02040206
08324,02040206
08326,02040302
08327,02040206
08328,02040206
08329,02040206
08330,02040302
08332,02040206
08340,02040206
08341,02040206
08343,02040206
08344,02040302
08345,02040206
08346,02040302
08348,02040206
08349,02040206
08350,02040302
08352,02040206
08353,02040206
08360,02040206
08361,02040206
08401,02040302
08402,02040302
08403,02040302
08406,02040302
08501,02040201
08502,02030105
08505,02040201
08510,02040201
08511,02040201
08512,02030105
08514,02040201
08515,02040201
08518,02040201
08520,02030105
08525,02030105
08527,02040301
08528,02030105
08530,02040105
08533,02040202
08534,02030105
08535,02030105
08536,02030105
08540,02030105
08542,02030105
08544,02030105
08550,02030105
08551,02030105
08553,02030105
08554,02040201
08555,02040105
08558,02030105
08559,02040105
08560,02040105
08561,02040105
08562,02040201
08608,02040105
08609,02040105
08610,02040201
08611,02040201
08618,02040105
08619,02040105
08620,02040201
08628,02040105
08629,02040105
08638,02040105
08640,02040202
08641,02040201
08648,02040105
08690,02040105
08691,02040105
08701,02040301
08720,02040301
08721,02040301
08722,02040301
08723,02040301
08724,02040301
08730,02040301
08731,02040301
08732,02040301
08733,02040301
08734,02040301
08735,02040301
08736,02040301
08738,02040301
08740,02040301
08741,02040301
08742,02040301
08750,02040301
08751,02040301
08752,02040301
08753,02040301
08755,02040301
08757,02040301
08758,02040301
08759,02040301
08801,02030105
08802,02040105
08804,02040105
08805,02030105
08807,02030105
08809,02030105
08810,02030105
08812,02030105
08816,02030105
08817,02030105
08820,02030104
08821,02030105
08822,02030105
08823,02030105
08824,02030105
08825,02040105
08826,02030105
08827,02030105
08828,02030105
08829,02030105
08830,02030104
08831,02030105
08832,02030105
08833,02030105
08835,02030105
08836,02030105
08837,02030105
08840,02030105
08844,02030105
08846,02030105
08848,02040105
08850,02030105
08852,02030105
08853,02030105
08854,02030105
08857,02030105
08858,02030105
08859,02030105
08861,02030104
08863,02030104
08865,02040105
08867,02030105
08869,02030105
08872,02030105
08873,02030105
08876,02030105
08879,02030104
08880,02030105
08882,02030105
08884,02030105
08886,02040105
08887,02030105
08889,02030105
08890,02030105
08901,02030105
08902,02030105
08904,02030105
10001,02030101
10002,02030101
10003,02030101
10004,02030104
10005,02030101
10006,02030101
10007,02030101
10009,02030101
10010,02030101
10011,02030101
10012,02030101
10013,02030101
10014,02030101
10016,02030101
10017,02030101
10018,02030101
10019,02030101
10020,02030101
10021,02030101
10022,02030101
10023,02030101
10024,02030101
10025,02030101
10026,02030101
10027,02030101
10028,02030101
10029,02030101
10030,02030101
10031,02030101
10032,02030101
10033,02030101
10034,02030101
10035,02030101
10036,02030101
10037,02030101
10038,02030101
10039,02030101
10040,02030101
10044,02030101
10065,02030101
10069,02030101
10075,02030101
10103,02030101
10110,02030101
10111,02030101
10112,02030101
10115,02030101
10119,02030101
10128,02030101
10152,02030101
10153,02030101
10154,02030101
10162,02030101
10165,02030101
10167,02030101
10168,02030101
10169,02030101
10170,02030101
10171,02030101
10172,02030101
10173,02030101
10174,02030101
10177,02030101
10199,02030101
10271,02030101
10278,02030101
10279,02030101
10280,02030101
10282,02030101
10301,02030104
10302,02030104
10303,02030104
10304,02030104
10305,02030104
10306,02030104
10307,02030104
10308,02030104
10309,02030104
10310,02030104
10311,02030104
10312,02030104
10314,02030104
10451,02030101
10452,02030101
10453,02030101
10454,02030102
10455,02030102
10456,02030102
10457,02030102
10458,02030102
10459,02030102
10460,02030102
10461,02030102
10462,02030102
10463,02030101
10464,02030102
10465,02030102
10466,02030102
10467,02030102
10468,02030101
10469,02030102
10470,02030102
10471,02030101
10472,02030102
10473,02030102
10474,02030102
10475,02030102
10501,02030101
10502,02030101
10503,02030101
10504,01100006
10505,02030101
10506,01100006
10507,02030101
10509,02030101
10510,02030101
10511,02030101
10512,02030101
10514,02030101
10516,02020008
10517,02030101
10518,02030101
10519,02030101
10520,02030101
10522,02030101
10523,02030101
10524,02020008
10526,02030101
10527,02030101
10528,02030102
10530,02030102
10532,02030101
10533,02030101
10535,02030101
10536,02030101
10537,02030101
10538,02030102
10540,02030101
10541,02030101
10542,02030101
10543,02030102
10545,02030101
10546,02030101
10547,02030101
10548,02030101
10549,02030101
10550,02030102
10552,02030102
10553,02030102
10560,02030101
10562,02030101
10566,02030101
10567,02030101
10570,02030101
10573,01100006
10576,01100006
10577,01100006
10578,02030101
10579,02030101
10580,01100006
10583,02030102
10588,02030101
10589,02030101
10590,02030101
10591,02030101
10594,02030101
10595,02030102
10596,02030101
10597,02030101
10598,02030101
10601,02030102
10603,02030102
10604,02030102
10605,02030102
10606,02030102
10607,02030102
10701,02030101
10703,02030101
10704,02030102
10705,02030101
10706,02030101
10707,02030102
10708,02030102
10709,02030102
10710,02030102
10801,02030102
10803,02030102
10804,02030102
10805,02030203
10901,02030103
10910,02030103
10911,02030101
10913,02030103
10914,02020008
10915,02020007
10916,02020008
10917,02020008
10918,02020008
10919,02020007
10920,02030103
10921,02020007
10922,02020008
10923,02030101
10924,02020007
10925,02030103
10926,02030103
10927,02030101
10928,02020008
10930,02020008
10931,02030103
10932,02020007
10933,02020007
10940,02020007
10941,02020007
10950,02030103
10952,02030103
10953,02020008
10954,02030103
10956,02030103
10958,02020007
10960,02030101
10962,02030103
10963,02020007
10964,02030101
10965,02030103
10968,02030101
10969,02020007
10970,02030103
10973,02020007
10974,02030103
10975,02030103
10976,02030101
10977,02030103
10979,02030103
10980,02030101
10983,02030101
10984,02030101
10985,02020007
10986,02030101
10987,02030103
10988,02020007
10989,02030103
10990,02020007
10992,02020008
10993,02030101
10994,02030103
10996,02020008
10998,02020007
11001,02030104
11003,02030104
11004,02030104
11005,02030104
11010,02030104
11020,02030201
11021,02030201
11023,02030201
11024,02030201
11030,02030201
11040,02030104
11042,02030104
11050,02030201
11096,02030104
11101,02030101
11102,02030101
11103,02030101
11104,02030101
11105,02030102
11106,02030101
11109,02030101
11201,02030101
11203,02030104
11204,02030104
11205,02030101
11206,02030101
11207,02030104
11208,02030104
11209,02030104
11210,02030104
11211,02030101
11212,02030104
11213,02030101
11214,02030104
11215,02030104
11216,02030101
11217,02030104
11218,02030104
11219,02030104
11220,02030104
11221,02030101
11222,02030101
11223,02030104
11224,02030104
11225,02030104
11226,02030104
11228,02030104
11229,02030104
11230,02030104
11231,02030104
11232,02030104
11233,02030101
11234,02030104
11235,02030104
11236,02030104
11237,02030101
11238,02030104
11239,02030104
11249,02030101
11354,02030102
11355,02030102
11356,02030102
11357,02030102
11358,02030102
11359,02030201
11360,02030102
11361,02030201
11362,02030201
11363,02030201
11364,02030201
11365,02030102
11366,02030102
11367,02030102
11368,02030102
11369,02030102
11370,02030102
11371,02030102
11372,02030102
11373,02030102
11374,02030102
11375,02030102
11377,02030102
11378,02030101
11379,02030102
11385,02030101
11411,02030104
11412,02030104
11413,02030104
11414,02030104
11415,02030104
11416,02030104
11417,02030104
11418,02030104
11419,02030104
11420,02030104
11421,02030104
11422,02030104
11423,02030104
11424,02030102
11426,02030104
11427,02030104
11428,02030104
11429,02030104
11430,02030104
11432,02030104
11433,02030104
11434,02030104
11435,02030104
11436,02030104
11439,02030102
11451,02030104
11501,02030202
11507,02030202
11509,02030202
11510,02030202
11514,02030202
11516,02030104
11518,02030202
11520,02030202
11530,02030202
11542,02030201
11545,02030201
11547,02030201
11548,02030201
11549,02030202
11550,02030202
11552,02030202
11553,02030202
11554,02030202
11556,02030202
11557,02030202
11558,02030202
11559,02030202
11560,02030201
11561,02030202
11563,02030104
11565,02030202
11566,02030202
11568,02030202
11569,02030202
11570,02030202
11572,02030202
11575,02030202
11576,02030201
11577,02030202
11579,02030201
11580,02030104
11581,02030104
11590,02030202
11596,02030202
11598,02030104
11691,02030104
11692,02030104
11693,02030104
11694,02030104
11697,02030104
11701,02030202
11702,02030202
11703,02030202
11704,02030202
11705,02030202
11706,02030202
11709,02030201
11710,02030202
11713,02030202
11714,02030202
11715,02030202
11716,02030202
11717,02030202
11718,02030202
11719,02030202
11720,02030202
11721,02030201
11722,02030202
11724,02030201
11725,02030201
11726,02030202
11727,02030202
11729,02030202
11730,02030202
11731,02030202
11732,02030201
11733,02030201
11735,02030202
11738,02030202
11739,02030202
11740,02030202
11741,02030202
11742,02030202
11743,02030201
11746,02030202
11747,02030202
11749,02030202
11751,02030202
11752,02030202
11753,02030202
11754,02030201
11755,02030202
11756,02030202
11757,02030202
11758,02030202
11762,02030202
11763,02030202
11764,02030202
11765,02030201
11766,02030201
11767,02030202
11768,02030201
11769,02030202
11770,02030202
11771,02030201
11772,02030202
11776,02030202
11777,02030201
11778,02030202
11779,02030202
11780,02030201
11782,02030202
11783,02030202
11784,02030202
11786,02030201
11787,02030201
11788,02030201
11789,02030201
11790,02030201
11791,02030202
11792,02030201
11793,02030202
11794,02030201
11795,02030202
11796,02030202
11797,02030201
11798,02030202
11801,02030202
11803,02030202
11804,02030202
11901,02030202
11930,02030202
11931,02030202
11932,02030202
11933,02030202
11934,02030202
11935,02030202
11937,02030202
11939,02030202
11940,02030202
11941,02030202
11942,02030202
11944,02030202
11946,02030202
11947,02030202
11948,02030202
11949,02030202
11950,02030202
11951,02030202
11952,02030201
11953,02030202
11954,02030202
11955,02030202
11956,02030202
11957,02030202
11958,02030202
11959,02030202
11960,02030202
11961,02030202
11962,02030202
11963,02030202
11964,02030202
11965,02030202
11967,02030202
11968,02030202
11970,02030202
11971,02030202
11972,02030202
11973,02030202
11975,02030202
11976,02030202
11977,02030202
11978,02030202
11980,02030202
12007,02020006
12008,02020004
12009,02020006
12010,02020004
12015,02020006
12017,01100005
12018,02020006
12019,02020003
12020,02020003
12022,02020003
12023,02020005
12024,02020006
12025,02020002
12027,02020004
12028,02020003
12029,02020006
12031,02020004
12032,02020004
12033,02020006
12035,02020005
12036,02050101
12037,02020006
12040,02020003
12041,02020006
12042,02020006
12043,02020005
12045,02020006
